county_fips,year,state,county_name,dem_votes,rep_votes,dem_share,rep_share,turnout,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,unemployment_rate,share_labor_force,median_wage,mean_wage,share_white,share_black,share_hispanic,share_poverty
17115,2008,ILLINOIS,MACON,25487.0,24948.0,0.5053435114503817,0.4946564885496183,51216,108605.0,38.888274020533125,0.21592928502370978,0.155425624971226,0.143142580912481,0.22465816490953455,0.05512379260575108,0.4976013995672391,30000.0,37323.07481741754,0.8354403572579532,0.1542010036370333,0.010763776990009667,0.13369726571852703
17115,2012,ILLINOIS,MACON,22780.0,25309.0,0.47370500530266796,0.526294994697332,48899,110527.0,39.70679562459851,0.21160440435368733,0.1658961158811874,0.16652039773087118,0.21619151881440735,0.12486116584859017,0.5050530639572232,28593.0,36200.38806221259,0.7993431469233762,0.18604503876880762,0.01922607145765288,0.16352289657886598
17115,2016,ILLINOIS,MACON,18343.0,26866.0,0.4057377955716782,0.5942622044283218,48060,322337.0,40.61241805936024,0.20868532002221277,0.1850547718691928,0.15880584605552575,0.20429860673766898,0.08172961620980444,0.47862020183844856,30000.0,39666.96678218793,0.7786726314385255,0.13350623726100325,0.021731914114730855,0.15528621919532623
17115,2020,ILLINOIS,MACON,19847.0,28589.0,0.4097572053844248,0.5902427946155752,49390,104912.0,41.00435603172183,0.20581058410858624,0.1993956840018301,0.1651384017080982,0.20627764221442732,0.0759744460617823,0.4714808601494586,34424.0,42518.03377433151,0.771313100503279,0.15964808601494587,0.023076483147780998,0.13868156113656466
17115,2024,ILLINOIS,MACON,18009.0,26562.0,0.4040519620380965,0.5959480379619034,45341,102315.0,41.25023701314568,0.19813321604847775,0.20772125299320726,0.149714118164492,0.20363583052338366,0.12273519346643992,0.4655329130626008,35000.0,41734.49082679146,0.7483164736353418,0.15226506377364024,0.025959048037922105,0.18651104811307478
17119,2012,ILLINOIS,MADISON,58922.0,60608.0,0.4929473772274743,0.5070526227725257,122473,89447.0,39.24584390756537,0.22421098527619707,0.1538564736659698,0.20020794436929132,0.2001744049548895,0.08794816792890602,0.5107605621205854,30000.0,37290.535842939484,0.9016512571690498,0.08503359531342583,0.02116337048755129,0.10859330362244315
17119,2016,ILLINOIS,MADISON,50587.0,70490.0,0.4178085020276353,0.5821914979723647,130179,798592.0,39.630791442939575,0.219696666132393,0.15905744109632955,0.18900640126622856,0.19947482569322006,0.072030237318166,0.5145092863439654,31500.0,41271.69420505419,0.8804270516108351,0.08795229604103222,0.030884356467382593,0.1151207307804211
17119,2020,ILLINOIS,MADISON,57836.0,76031.0,0.4320407568706253,0.5679592431293746,137139,264518.0,40.1370946400623,0.21573201067602205,0.17326987199358834,0.20663622135355628,0.1992189567439645,0.053516320474777446,0.509606151566245,36958.0,47139.710972783454,0.8685042227750096,0.08380904135068314,0.033733054083275996,0.11460681979030904
17119,2024,ILLINOIS,MADISON,56341.0,73925.0,0.43250733115317885,0.5674926688468211,133072,1054817.0,40.74776667421932,0.21354604637581684,0.18945750779519102,0.23420745020226258,0.18788567116381324,0.041802118506868956,0.5123874567816029,44000.0,54694.68014275804,0.8331710618998367,0.07653744677986797,0.041318067494171974,0.09551230056933066
17143,2012,ILLINOIS,PEORIA,40209.0,36774.0,0.5223101204161957,0.4776898795838042,78411,61059.0,37.95334021192617,0.23372475802093057,0.141289572380812,0.18297056944922124,0.22024599158191258,0.07521826729348556,0.5121112366727264,28000.0,41478.86764080939,0.7722039338999983,0.18924319101197204,0.03532648749570088,0.1814771828901112
17143,2016,ILLINOIS,PEORIA,38060.0,35633.0,0.5164669642978302,0.4835330357021698,78503,560289.0,38.000037480657305,0.23220159596208384,0.15108096000456908,0.21687557671130434,0.22095025959817166,0.0881433009169807,0.5015822191761752,30000.0,43853.62572197309,0.7352437759798961,0.17636434054568267,0.046659848756623816,0.14285925734056135
17143,2020,ILLINOIS,PEORIA,43578.0,38252.0,0.532543077111084,0.46745692288891605,83973,181089.0,38.82365024932492,0.2237684232614902,0.17007107002634064,0.22297875630214978,0.21738482182794094,0.0660468430367527,0.4805040615388014,33412.0,48636.6481712963,0.7188012524228418,0.17827145768102978,0.04951156613598838,0.14395968946294418
17143,2024,ILLINOIS,PEORIA,40564.0,36896.0,0.5236767363800672,0.4763232636199329,79138,714810.0,39.327214224759025,0.21383304654383684,0.18654327723450986,0.25975573928736306,0.22000391712483036,0.053732544270640135,0.4902813335012101,40000.0,55836.893384126466,0.6707978343895581,0.16062869853527512,0.05996278731411144,0.14299511189515837
17161,2012,ILLINOIS,ROCK ISLAND,39157.0,24934.0,0.610959417078841,0.38904058292115895,65016,49763.0,40.18907622128891,0.21980186082028816,0.17225649579004482,0.1516387677591785,0.22271567228663866,0.08739383977143751,0.5134537708739425,26000.0,35078.111150470344,0.868476578984386,0.10339006892671261,0.12726322769929466,0.1258647392875581
17161,2016,ILLINOIS,ROCK ISLAND,32298.0,26998.0,0.5446910415542364,0.45530895844576363,63994,437426.0,40.07172870382647,0.21609369356188246,0.1778220773342234,0.1611564013113075,0.2126302506023876,0.0772438936814679,0.4966188566751862,29000.0,37136.507045359525,0.8172193696762424,0.09244763685743417,0.12634594194217993,0.1342597858022936
17161,2020,ILLINOIS,ROCK ISLAND,36691.0,28603.0,0.5619352467301743,0.4380647532698257,66758,142735.0,40.389596104669494,0.2111465302833923,0.1931901776018496,0.16428346236031807,0.2109923985007181,0.06385515132815349,0.49954110764703824,32079.5,40685.81690584865,0.7900374820471503,0.10102637755280765,0.13081584754965495,0.1334576645090128
17161,2024,ILLINOIS,ROCK ISLAND,34126.0,28061.0,0.548764211169537,0.45123578883046295,63458,568259.0,40.69355874697981,0.2096913555262653,0.20589203162642386,0.17976662050227096,0.2208658375846225,0.04265548244585049,0.4875540906523258,38000.0,47795.79128559504,0.7084674417827083,0.10760234329768645,0.14274300978955018,0.1404239454817587
17163,2012,ILLINOIS,ST. CLAIR,67285.0,50125.0,0.5730772506600801,0.4269227493399199,119466,86718.0,38.212735533568576,0.2171982748679628,0.1388869669503448,0.1807467884406928,0.22060010609100764,0.09405564633051804,0.5010839733388686,30000.0,37657.58916618856,0.6981134251251182,0.28766807352568097,0.03640535990221177,0.18508316434775474
17163,2016,ILLINOIS,ST. CLAIR,60756.0,53857.0,0.5300969349026725,0.46990306509732754,120580,791515.0,38.25251321832182,0.21995413858233892,0.14173957537128165,0.19070769347390762,0.22171531809251876,0.06622113587049398,0.4879326355154356,34500.0,41609.896867898744,0.6510489377965042,0.3038868499017707,0.03915908100288687,0.16227920476504537
17163,2020,ILLINOIS,ST. CLAIR,68325.0,57150.0,0.5445307830245069,0.45546921697549314,128091,261319.0,39.07604498716129,0.21288540060232897,0.15672798380523423,0.20446274476788906,0.21346706515791045,0.05001240722777414,0.5089067385073416,36230.0,44926.03625428118,0.6286301417042006,0.3003570348883931,0.042197467463138925,0.13420944878819194
17163,2024,ILLINOIS,ST. CLAIR,63433.0,54021.0,0.5400667495359885,0.45993325046401146,119962,254781.0,39.37662149061351,0.20667553702984132,0.1686703482598781,0.22027545225114903,0.20980371377771498,0.06505282033290453,0.5034323595558539,40000.0,48898.75249541005,0.6059557031332792,0.2643093480283067,0.0457451693807623,0.1309360648248335
17167,2012,ILLINOIS,SANGAMON,42107.0,50225.0,0.45603907637655416,0.5439609236234458,94297,64030.0,39.40018741215056,0.22195845697329378,0.14942995470873027,0.2550210838669374,0.19554896142433234,0.08356442436890706,0.5462908011869436,32000.0,39047.48794935827,0.8463532719037951,0.1327190379509605,0.018834921130719974,0.10653996646171045
17167,2016,ILLINOIS,SANGAMON,40907.0,49944.0,0.4502647191555404,0.5497352808444597,98373,595963.0,39.52409126069907,0.21077315202453845,0.16160399219414628,0.2487436300575707,0.2079793544230095,0.0639126274458046,0.508538281738967,33400.0,44820.313725490196,0.8218933054568824,0.12598097532900532,0.022311787812330633,0.14030181384133275
